"","date","word","count","percent","filter"
"1","2020-03-31","estevirusloparamosunido",7,28,"twitter"
"2","2020-03-31","ser",7,28,"twitter"
"3","2020-03-31","estevirusloparamosunidos",7,28,"twitter"
"4","2020-03-31","covid",6,24,"twitter"
"5","2020-03-31","medida",6,24,"twitter"
"6","2020-03-31","coronavirus",6,24,"twitter"
"7","2020-03-31","gobierno",6,24,"twitter"
"8","2020-03-31","covid",6,24,"twitter"
"9","2020-03-31","quedateencasa",6,24,"twitter"
"10","2020-03-31","coronavirus",6,24,"twitter"
"11","2020-03-31","gobierno",6,24,"twitter"
"12","2020-03-31","trabajador",5,20,"twitter"
"13","2020-03-31","espano",5,20,"twitter"
"14","2020-03-31","casa",5,20,"twitter"
"15","2020-03-31","espana",5,20,"twitter"
"16","2020-04-30","quedateencasa",8,32,"twitter"
"17","2020-04-30","covid",7,28,"twitter"
"18","2020-04-30","confinamiento",6,24,"twitter"
"19","2020-04-30","espana",5,20,"twitter"
"20","2020-04-30","coronavirus",3,12,"twitter"
"21","2020-04-30","nacional",3,12,"twitter"
"22","2020-04-30","f",3,12,"twitter"
"23","2020-04-30","sanitarios",3,12,"twitter"
"24","2020-04-30","test",3,12,"twitter"
"25","2020-04-30","mas",3,12,"twitter"
"26","2020-04-30","gobierno",3,12,"twitter"
"27","2020-04-30","dar",3,12,"twitter"
"28","2020-04-30","si",3,12,"twitter"
"29","2020-04-30","anos",2,8,"twitter"
"30","2020-04-30","hospital",2,8,"twitter"
"31","2020-03-30","d",13,52,"twitter"
"32","2020-03-30","coronavirus",10,40,"twitter"
"33","2020-03-30","espana",7,28,"twitter"
"34","2020-03-30","estevirusloparamosunidos",7,28,"twitter"
"35","2020-03-30","df",6,24,"twitter"
"36","2020-03-30","si",6,24,"twitter"
"37","2020-03-30","m",5,20,"twitter"
"38","2020-03-30","flo",5,20,"twitter"
"39","2020-03-30","paramos",5,20,"twitter"
"40","2020-03-30","informe",3,12,"twitter"
"41","2020-03-30","quedateencasa",3,12,"twitter"
"42","2020-03-30","gobierno",3,12,"twitter"
"43","2020-03-30","casa",3,12,"twitter"
"44","2020-03-30","hacer",3,12,"twitter"
"45","2020-03-30","f",3,12,"twitter"
"46","2020-04-29","quedateencasa",9,36,"twitter"
"47","2020-04-29","confinamiento",9,36,"twitter"
"48","2020-04-29","covid",6,24,"twitter"
"49","2020-04-29","f",5,20,"twitter"
"50","2020-04-29","si",4,16,"twitter"
"51","2020-04-29","dias",4,16,"twitter"
"52","2020-04-29","madrid",3,12,"twitter"
"53","2020-04-29","mas",3,12,"twitter"
"54","2020-04-29","nacional",3,12,"twitter"
"55","2020-04-29","contagios",3,12,"twitter"
"56","2020-04-29","ninos",2,8,"twitter"
"57","2020-04-29","pueden",2,8,"twitter"
"58","2020-04-29","hora",2,8,"twitter"
"59","2020-04-29","distancia",2,8,"twitter"
"60","2020-04-29","emergencia",2,8,"twitter"
"61","2020-03-29","estevirusloparamosunidos",6,24,"twitter"
"62","2020-03-29","confinamiento",6,24,"twitter"
"63","2020-03-29","espana",6,24,"twitter"
"64","2020-03-29","coronavirus",6,24,"twitter"
"65","2020-03-29","hora",4,16,"twitter"
"66","2020-03-29","yomequedoencasa",3,12,"twitter"
"67","2020-03-29","gobierno",3,12,"twitter"
"68","2020-03-29","muertos",3,12,"twitter"
"69","2020-03-29","si",3,12,"twitter"
"70","2020-03-29","covid",3,12,"twitter"
"71","2020-03-29","vamos",3,12,"twitter"
"72","2020-03-29","top",3,12,"twitter"
"73","2020-03-29","iglesias",2,8,"twitter"
"74","2020-03-29","pueda",2,8,"twitter"
"75","2020-03-29","menos",2,8,"twitter"
"76","2020-04-28","covid",12,48,"twitter"
"77","2020-04-28","quedateencasa",9,36,"twitter"
"78","2020-04-28","f",8,32,"twitter"
"79","2020-04-28","gobierno",6,24,"twitter"
"80","2020-04-28","confinamiento",6,24,"twitter"
"81","2020-04-28","espana",4,16,"twitter"
"82","2020-04-28","dias",4,16,"twitter"
"83","2020-04-28","hoy",4,16,"twitter"
"84","2020-04-28","test",4,16,"twitter"
"85","2020-04-28","hace",3,12,"twitter"
"86","2020-04-28","conferencia",3,12,"twitter"
"87","2020-04-28","fa",2,8,"twitter"
"88","2020-04-28","mas",2,8,"twitter"
"89","2020-04-28","pruebas",2,8,"twitter"
"90","2020-04-28","realiza",2,8,"twitter"
"91","2020-03-28","espana",9,36,"twitter"
"92","2020-03-28","muertos",9,36,"twitter"
"93","2020-03-28","confinamiento",9,36,"twitter"
"94","2020-03-28","coronavirus",7,28,"twitter"
"95","2020-03-28","covid",7,28,"twitter"
"96","2020-03-28","estevirusloparamosunidos",6,24,"twitter"
"97","2020-03-28","total",3,12,"twitter"
"98","2020-03-28","fallecidos",3,12,"twitter"
"99","2020-03-28","mundo",3,12,"twitter"
"100","2020-03-28","top",3,12,"twitter"
"101","2020-03-28","mues",3,12,"twitter"
"102","2020-03-28","solo",3,12,"twitter"
"103","2020-03-28","si",3,12,"twitter"
"104","2020-03-28","quedateencasa",3,12,"twitter"
"105","2020-03-28","casos",3,12,"twitter"
"106","2020-04-27","quedateencasa",11,44,"twitter"
"107","2020-04-27","confinamiento",9,36,"twitter"
"108","2020-04-27","f",8,32,"twitter"
"109","2020-04-27","covid",5,20,"twitter"
"110","2020-04-27","hoy",5,20,"twitter"
"111","2020-04-27","gobierno",5,20,"twitter"
"112","2020-04-27","dias",4,16,"twitter"
"113","2020-04-27","medidas",4,16,"twitter"
"114","2020-04-27","gestion",3,12,"twitter"
"115","2020-04-27","desastre",3,12,"twitter"
"116","2020-04-27","casa",3,12,"twitter"
"117","2020-04-27","rapido",3,12,"twitter"
"118","2020-04-27","mas",2,8,"twitter"
"119","2020-04-27","sanitaria",2,8,"twitter"
"120","2020-04-27","salir",2,8,"twitter"
"121","2020-03-27","estevirusloparamosunidos",9,36,"twitter"
"122","2020-03-27","coronavirus",9,36,"twitter"
"123","2020-03-27","espana",8,32,"twitter"
"124","2020-03-27","si",6,24,"twitter"
"125","2020-03-27","m",5,20,"twitter"
"126","2020-03-27","ministro",4,16,"twitter"
"127","2020-03-27","covid",4,16,"twitter"
"128","2020-03-27","confinamiento",3,12,"twitter"
"129","2020-03-27","medidas",3,12,"twitter"
"130","2020-03-27","holanda",3,12,"twitter"
"131","2020-03-27","quuedateencasa",3,12,"twitter"
"132","2020-03-27","sanidad",3,12,"twitter"
"133","2020-03-27","top",3,12,"twitter"
"134","2020-03-27","gracias",3,12,"twitter"
"135","2020-03-27","solo",3,12,"twitter"
"136","2020-04-26","espana",8,32,"twitter"
"137","2020-04-26","confinamiento",6,24,"twitter"
"138","2020-04-26","quuedateencasa",6,24,"twitter"
"139","2020-04-26","hoy",5,20,"twitter"
"140","2020-04-26","covid",5,20,"twitter"
"141","2020-04-26","coronavirus",4,16,"twitter"
"142","2020-04-26","frente",4,16,"twitter"
"143","2020-04-26","uf",4,16,"twitter"
"144","2020-04-26","muertos",3,12,"twitter"
"145","2020-04-26","madrid",3,12,"twitter"
"146","2020-04-26","datos",3,12,"twitter"
"147","2020-04-26","total",3,12,"twitter"
"148","2020-04-26","gobierno",3,12,"twitter"
"149","2020-04-26","duedas",3,12,"twitter"
"150","2020-04-26","nuevo",3,12,"twitter"
"151","2020-03-26","coronavirus",7,28,"twitter"
"152","2020-03-26","espana",6,24,"twitter"
"153","2020-03-26","si",6,24,"twitter"
"154","2020-03-26","estevirusloparamosunidos",5,20,"twitter"
"155","2020-03-26","quuedateencasa",5,20,"twitter"
"156","2020-03-26","covid",4,16,"twitter"
"157","2020-03-26","confinamiento",4,16,"twitter"
"158","2020-03-26","china",4,16,"twitter"
"159","2020-03-26","aufos",3,12,"twitter"
"160","2020-03-26","solo",3,12,"twitter"
"161","2020-03-26","gracias",3,12,"twitter"
"162","2020-03-26","salud",3,12,"twitter"
"163","2020-03-26","gobierno",3,12,"twitter"
"164","2020-03-26","medidas",3,12,"twitter"
"165","2020-03-26","asued",3,12,"twitter"
"166","2020-04-25","quuedateencasa",9,36,"twitter"
"167","2020-04-25","coronavirus",5,20,"twitter"
"168","2020-04-25","covid",5,20,"twitter"
"169","2020-04-25","confinamiento",5,20,"twitter"
"170","2020-04-25","uf",5,20,"twitter"
"171","2020-04-25","hacer",3,12,"twitter"
"172","2020-04-25","gobierno",3,12,"twitter"
"173","2020-04-25","espana",3,12,"twitter"
"174","2020-04-25","si",3,12,"twitter"
"175","2020-04-25","personas",3,12,"twitter"
"176","2020-04-25","hoy",3,12,"twitter"
"177","2020-04-25","cara",2,8,"twitter"
"178","2020-04-25","instituciones",2,8,"twitter"
"179","2020-04-25","frente",2,8,"twitter"
"180","2020-04-25","estevirusloparamosunidos",2,8,"twitter"
"181","2020-03-25","ufcc",11,44,"twitter"
"182","2020-03-25","coronavirus",9,36,"twitter"
"183","2020-03-25","espana",8,32,"twitter"
"184","2020-03-25","covid",7,28,"twitter"
"185","2020-03-25","estevirusloparamosunidos",6,24,"twitter"
"186","2020-03-25","gobierno",5,20,"twitter"
"187","2020-03-25","medidas",4,16,"twitter"
"188","2020-03-25","quuedateencasa",4,16,"twitter"
"189","2020-03-25","si",4,16,"twitter"
"190","2020-03-25","gracias",4,16,"twitter"
"191","2020-03-25","confinamiento",4,16,"twitter"
"192","2020-03-25","casa",3,12,"twitter"
"193","2020-03-25","mas",3,12,"twitter"
"194","2020-03-25","china",3,12,"twitter"
"195","2020-03-25","aufos",3,12,"twitter"
"196","2020-05-24","covid",13,52,"twitter"
"197","2020-05-24","quedateencasa",9,36,"twitter"
"198","2020-05-24","mas",6,24,"twitter"
"199","2020-05-24","casos",5,20,"twitter"
"200","2020-05-24","espana",4,16,"twitter"
"201","2020-05-24","coronavirus",4,16,"twitter"
"202","2020-05-24","gobierno",4,16,"twitter"
"203","2020-05-24","f",4,16,"twitter"
"204","2020-05-24","hoy",3,12,"twitter"
"205","2020-05-24","desescalada",3,12,"twitter"
"206","2020-05-24","chile",3,12,"twitter"
"207","2020-05-24","fase",3,12,"twitter"
"208","2020-05-24","madrid",3,12,"twitter"
"209","2020-05-24","salud",3,12,"twitter"
"210","2020-05-24","solo",2,8,"twitter"
"211","2020-04-24","f",11,44,"twitter"
"212","2020-04-24","confinamiento",10,40,"twitter"
"213","2020-04-24","quedateencasa",10,40,"twitter"
"214","2020-04-24","plan",5,20,"twitter"
"215","2020-04-24","covid",4,16,"twitter"
"216","2020-04-24","gobierno",4,16,"twitter"
"217","2020-04-24","coronavirus",4,16,"twitter"
"218","2020-04-24","fd",3,12,"twitter"
"219","2020-04-24","vida",3,12,"twitter"
"220","2020-04-24","dias",3,12,"twitter"
"221","2020-04-24","espana",3,12,"twitter"
"222","2020-04-24","personas",3,12,"twitter"
"223","2020-04-24","abril",3,12,"twitter"
"224","2020-04-24","bien",3,12,"twitter"
"225","2020-04-24","muertos",3,12,"twitter"
"226","2020-03-24","d",13,52,"twitter"
"227","2020-03-24","ff",11,44,"twitter"
"228","2020-03-24","covid",9,36,"twitter"
"229","2020-03-24","espana",9,36,"twitter"
"230","2020-03-24","fe",9,36,"twitter"
"231","2020-03-24","coronavirus",8,32,"twitter"
"232","2020-03-24","mas",6,24,"twitter"
"233","2020-03-24","df",6,24,"twitter"
"234","2020-03-24","quedateencasa",5,20,"twitter"
"235","2020-03-24","estevirusloparamosunidos",5,20,"twitter"
"236","2020-03-24","fea",5,20,"twitter"
"237","2020-03-24","ffb",5,20,"twitter"
"238","2020-03-24","gobierno",4,16,"twitter"
"239","2020-03-24","medidas",4,16,"twitter"
"240","2020-03-24","confinamiento",4,16,"twitter"
"241","2020-05-23","covid",8,32,"twitter"
"242","2020-05-23","quuedateencasa",8,32,"twitter"
"243","2020-05-23","quedateencasa",5,20,"twitter"
"244","2020-05-23","confinamiento",4,16,"twitter"
"245","2020-05-23","hoy",4,16,"twitter"
"246","2020-05-23","espana",4,16,"twitter"
"247","2020-05-23","madrid",3,12,"twitter"
"248","2020-05-23","dueda",3,12,"twitter"
"249","2020-05-23","q",3,12,"twitter"
"250","2020-05-23","casos",3,12,"twitter"
"251","2020-05-23","pandemia",3,12,"twitter"
"252","2020-05-23","salir",3,12,"twitter"
"253","2020-05-23","poner",2,8,"twitter"
"254","2020-05-23","gobierno",2,8,"twitter"
"255","2020-05-23","urgencias",2,8,"twitter"
"256","2020-04-23","to",17,68,"twitter"
"257","2020-04-23","coronavirus",11,44,"twitter"
"258","2020-04-23","the",10,40,"twitter"
"259","2020-04-23","covid",5,20,"twitter"
"260","2020-04-23","and",4,16,"twitter"
"261","2020-04-23","us",4,16,"twitter"
"262","2020-04-23","confinamiento",4,16,"twitter"
"263","2020-04-23","espana",4,16,"twitter"
"264","2020-04-23","on",4,16,"twitter"
"265","2020-04-23","your",4,16,"twitter"
"266","2020-04-23","in",4,16,"twitter"
"267","2020-04-23","quuedateencasa",4,16,"twitter"
"268","2020-04-23","we",3,12,"twitter"
"269","2020-04-23","for",3,12,"twitter"
"270","2020-04-23","are",3,12,"twitter"
"271","2020-03-23","coronavirus",10,40,"twitter"
"272","2020-03-23","covid",9,36,"twitter"
"273","2020-03-23","estevirusloparamosunidos",7,28,"twitter"
"274","2020-03-23","espana",6,24,"twitter"
"275","2020-03-23","confinamiento",4,16,"twitter"
"276","2020-03-23","primera",4,16,"twitter"
"277","2020-03-23","hospital",4,16,"twitter"
"278","2020-03-23","si",4,16,"twitter"
"279","2020-03-23","todas",3,12,"twitter"
"280","2020-03-23","estue",3,12,"twitter"
"281","2020-03-23","hoy",2,8,"twitter"
"282","2020-03-23","alarma",2,8,"twitter"
"283","2020-03-23","situaciufn",2,8,"twitter"
"284","2020-03-23","crisis",2,8,"twitter"
"285","2020-03-23","medidas",2,8,"twitter"
"286","2020-05-22","quedateencasa",8,32,"twitter"
"287","2020-05-22","covid",6,24,"twitter"
"288","2020-05-22","confinamiento",5,20,"twitter"
"289","2020-05-22","gobierno",5,20,"twitter"
"290","2020-05-22","salud",3,12,"twitter"
"291","2020-05-22","casos",3,12,"twitter"
"292","2020-05-22","aqui",3,12,"twitter"
"293","2020-05-22","f",3,12,"twitter"
"294","2020-05-22","fe",2,8,"twitter"
"295","2020-05-22","hoy",2,8,"twitter"
"296","2020-05-22","compartimos",2,8,"twitter"
"297","2020-05-22","mascarillas",2,8,"twitter"
"298","2020-05-22","importante",2,8,"twitter"
"299","2020-05-22","proteccion",2,8,"twitter"
"300","2020-05-22","espana",2,8,"twitter"
"301","2020-04-22","confinamiento",10,40,"twitter"
"302","2020-04-22","coronavirus",6,24,"twitter"
"303","2020-04-22","quuedateencasa",5,20,"twitter"
"304","2020-04-22","sanchez",4,16,"twitter"
"305","2020-04-22","espana",4,16,"twitter"
"306","2020-04-22","mues",4,16,"twitter"
"307","2020-04-22","gobierno",3,12,"twitter"
"308","2020-04-22","alcalde",3,12,"twitter"
"309","2020-04-22","badalona",3,12,"twitter"
"310","2020-04-22","borracho",3,12,"twitter"
"311","2020-04-22","desastre",3,12,"twitter"
"312","2020-04-22","hoy",3,12,"twitter"
"313","2020-04-22","uac",3,12,"twitter"
"314","2020-04-22","covid",3,12,"twitter"
"315","2020-04-22","debe",3,12,"twitter"
"316","2020-03-22","covid",8,32,"twitter"
"317","2020-03-22","coronavirus",7,28,"twitter"
"318","2020-03-22","estevirusloparamosunidos",6,24,"twitter"
"319","2020-03-22","seguimos",6,24,"twitter"
"320","2020-03-22","mues",5,20,"twitter"
"321","2020-03-22","solo",5,20,"twitter"
"322","2020-03-22","yomequedoencasa",5,20,"twitter"
"323","2020-03-22","espana",4,16,"twitter"
"324","2020-03-22","italia",3,12,"twitter"
"325","2020-03-22","hoy",3,12,"twitter"
"326","2020-03-22","medidas",3,12,"twitter"
"327","2020-03-22","profesionales",3,12,"twitter"
"328","2020-03-22","si",3,12,"twitter"
"329","2020-03-22","confinamiento",3,12,"twitter"
"330","2020-03-22","des",3,12,"twitter"
"331","2020-05-21","confinamiento",7,28,"twitter"
"332","2020-05-21","covid",7,28,"twitter"
"333","2020-05-21","quuedateencasa",7,28,"twitter"
"334","2020-05-21","quedateencasa",5,20,"twitter"
"335","2020-05-21","si",3,12,"twitter"
"336","2020-05-21","vez",3,12,"twitter"
"337","2020-05-21","tras",2,8,"twitter"
"338","2020-05-21","ruepido",2,8,"twitter"
"339","2020-05-21","aquued",2,8,"twitter"
"340","2020-05-21","derecha",2,8,"twitter"
"341","2020-05-21","seres",2,8,"twitter"
"342","2020-05-21","queridos",2,8,"twitter"
"343","2020-05-21","nunca",2,8,"twitter"
"344","2020-05-21","contagios",2,8,"twitter"
"345","2020-05-21","protecciufn",2,8,"twitter"
"346","2020-04-21","confinamiento",9,36,"twitter"
"347","2020-04-21","luedderes",5,20,"twitter"
"348","2020-04-21","quuedateencasa",4,16,"twitter"
"349","2020-04-21","transmisiufn",4,16,"twitter"
"350","2020-04-21","espana",4,16,"twitter"
"351","2020-04-21","covid",3,12,"twitter"
"352","2020-04-21","baja",3,12,"twitter"
"353","2020-04-21","mues",3,12,"twitter"
"354","2020-04-21","si",3,12,"twitter"
"355","2020-04-21","hace",3,12,"twitter"
"356","2020-04-21","quedateencasa",3,12,"twitter"
"357","2020-04-21","aceptar",3,12,"twitter"
"358","2020-04-21","gobierno",3,12,"twitter"
"359","2020-04-21","basura",3,12,"twitter"
"360","2020-04-21","crisis",3,12,"twitter"
"361","2020-03-21","coronavirus",7,28,"twitter"
"362","2020-03-21","si",7,28,"twitter"
"363","2020-03-21","covid",6,24,"twitter"
"364","2020-03-21","estevirusloparamosunidos",5,20,"twitter"
"365","2020-03-21","confinamiento",5,20,"twitter"
"366","2020-03-21","uflo",5,20,"twitter"
"367","2020-03-21","paramos",5,20,"twitter"
"368","2020-03-21","espaufa",4,16,"twitter"
"369","2020-03-21","personas",4,16,"twitter"
"370","2020-03-21","aufos",3,12,"twitter"
"371","2020-03-21","estue",3,12,"twitter"
"372","2020-03-21","peor",3,12,"twitter"
"373","2020-03-21","mues",3,12,"twitter"
"374","2020-03-21","paueds",3,12,"twitter"
"375","2020-03-21","hoy",3,12,"twitter"
"376","2020-05-20","confinamiento",10,40,"twitter"
"377","2020-05-20","mayo",5,20,"twitter"
"378","2020-05-20","covid",5,20,"twitter"
"379","2020-05-20","quedateencasa",4,16,"twitter"
"380","2020-05-20","quuedateencasa",3,12,"twitter"
"381","2020-05-20","personas",3,12,"twitter"
"382","2020-05-20","ruepido",3,12,"twitter"
"383","2020-05-20","hecho",3,12,"twitter"
"384","2020-05-20","alarma",3,12,"twitter"
"385","2020-05-20","mues",3,12,"twitter"
"386","2020-05-20","ufe",2,8,"twitter"
"387","2020-05-20","coronavirus",2,8,"twitter"
"388","2020-05-20","mascarillas",2,8,"twitter"
"389","2020-05-20","riesgo",2,8,"twitter"
"390","2020-05-20","hoy",2,8,"twitter"
"391","2020-04-20","confinamiento",14,56,"twitter"
"392","2020-04-20","quedateencasa",7,28,"twitter"
"393","2020-04-20","dias",7,28,"twitter"
"394","2020-04-20","personas",6,24,"twitter"
"395","2020-04-20","covid",6,24,"twitter"
"396","2020-04-20","si",6,24,"twitter"
"397","2020-04-20","coronavirus",5,20,"twitter"
"398","2020-04-20","lideres",5,20,"twitter"
"399","2020-04-20","gobierno",4,16,"twitter"
"400","2020-04-20","hoy",3,12,"twitter"
"401","2020-04-20","muertos",3,12,"twitter"
"402","2020-04-20","mas",3,12,"twitter"
"403","2020-04-20","sanchez",3,12,"twitter"
"404","2020-04-20","total",2,8,"twitter"
"405","2020-04-20","casos",2,8,"twitter"
"406","2020-03-20","confinamiento",9,36,"twitter"
"407","2020-03-20","coronavirus",9,36,"twitter"
"408","2020-03-20","espana",8,32,"twitter"
"409","2020-03-20","ff",8,32,"twitter"
"410","2020-03-20","coronavirus",7,28,"twitter"
"411","2020-03-20","f",7,28,"twitter"
"412","2020-03-20","espana",6,24,"twitter"
"413","2020-03-20","ff",6,24,"twitter"
"414","2020-03-20","f",6,24,"twitter"
"415","2020-03-20","covid",6,24,"twitter"
"416","2020-03-20","confinamiento",6,24,"twitter"
"417","2020-03-20","si",5,20,"twitter"
"418","2020-03-20","estevirusloparamosunidos",5,20,"twitter"
"419","2020-03-20","ffb",5,20,"twitter"
"420","2020-03-20","flo",5,20,"twitter"
"421","2020-05-19","confinamiento",12,48,"twitter"
"422","2020-05-19","quuedateencasa",6,24,"twitter"
"423","2020-05-19","mayo",6,24,"twitter"
"424","2020-05-19","espaufa",5,20,"twitter"
"425","2020-05-19","mues",4,16,"twitter"
"426","2020-05-19","covid",4,16,"twitter"
"427","2020-05-19","europa",4,16,"twitter"
"428","2020-05-19","medicos",3,12,"twitter"
"429","2020-05-19","coronavirus",3,12,"twitter"
"430","2020-05-19","quedateencasa",3,12,"twitter"
"431","2020-05-19","cuarentena",3,12,"twitter"
"432","2020-05-19","hoy",2,8,"twitter"
"433","2020-05-19","derecho",2,8,"twitter"
"434","2020-05-19","uahazlo",2,8,"twitter"
"435","2020-05-19","muexico",2,8,"twitter"
"436","2020-04-19","quedateencasa",9,36,"twitter"
"437","2020-04-19","mas",8,32,"twitter"
"438","2020-04-19","f",7,28,"twitter"
"439","2020-04-19","confinamiento",7,28,"twitter"
"440","2020-04-19","covid",7,28,"twitter"
"441","2020-04-19","coronavirus",6,24,"twitter"
"442","2020-04-19","muertos",6,24,"twitter"
"443","2020-04-19","espana",5,20,"twitter"
"444","2020-04-19","sanchez",5,20,"twitter"
"445","2020-04-19","lideres",5,20,"twitter"
"446","2020-04-19","ff",4,16,"twitter"
"447","2020-04-19","pandemia",4,16,"twitter"
"448","2020-04-19","hoy",3,12,"twitter"
"449","2020-04-19","medidas",3,12,"twitter"
"450","2020-04-19","fb",2,8,"twitter"
"451","2020-05-18","quuedateencasa",6,24,"twitter"
"452","2020-05-18","javier",6,24,"twitter"
"453","2020-05-18","confinamiento",5,20,"twitter"
"454","2020-05-18","hoy",4,16,"twitter"
"455","2020-05-18","espana",4,16,"twitter"
"456","2020-05-18","coronavirus",4,16,"twitter"
"457","2020-05-18","salir",4,16,"twitter"
"458","2020-05-18","quedateencasa",4,16,"twitter"
"459","2020-05-18","europa",4,16,"twitter"
"460","2020-05-18","espaufa",4,16,"twitter"
"461","2020-05-18","cuarentena",3,12,"twitter"
"462","2020-05-18","salud",3,12,"twitter"
"463","2020-05-18","personas",3,12,"twitter"
"464","2020-05-18","gobierno",3,12,"twitter"
"465","2020-05-18","mas",3,12,"twitter"
"466","2020-04-18","quedateencasa",8,32,"twitter"
"467","2020-04-18","espana",7,28,"twitter"
"468","2020-04-18","gobierno",6,24,"twitter"
"469","2020-04-18","covid",6,24,"twitter"
"470","2020-04-18","mas",6,24,"twitter"
"471","2020-04-18","coronavirus",5,20,"twitter"
"472","2020-04-18","confinamiento",4,16,"twitter"
"473","2020-04-18","paises",4,16,"twitter"
"474","2020-04-18","sanchez",3,12,"twitter"
"475","2020-04-18","muertos",3,12,"twitter"
"476","2020-04-18","sabeis",3,12,"twitter"
"477","2020-04-18","espanoles",3,12,"twitter"
"478","2020-04-18","busca",2,8,"twitter"
"479","2020-04-18","atacar",2,8,"twitter"
"480","2020-04-18","igual",2,8,"twitter"
"481","2020-03-18","coronavirus",11,44,"twitter"
"482","2020-03-18","espana",9,36,"twitter"
"483","2020-03-18","covid",7,28,"twitter"
"484","2020-03-18","si",6,24,"twitter"
"485","2020-03-18","estevirusloparamosunidos",5,20,"twitter"
"486","2020-03-18","uflo",5,20,"twitter"
"487","2020-03-18","paramos",5,20,"twitter"
"488","2020-03-18","quuedateencasa",4,16,"twitter"
"489","2020-03-18","italia",4,16,"twitter"
"490","2020-03-18","yomequedoencasa",4,16,"twitter"
"491","2020-03-18","casa",3,12,"twitter"
"492","2020-03-18","vamos",3,12,"twitter"
"493","2020-03-18","uc",3,12,"twitter"
"494","2020-03-18","medidas",3,12,"twitter"
"495","2020-03-18","fronteras",3,12,"twitter"
"496","2020-05-17","espana",6,24,"twitter"
"497","2020-05-17","quuedateencasa",5,20,"twitter"
"498","2020-05-17","mas",5,20,"twitter"
"499","2020-05-17","quedateencasa",4,16,"twitter"
"500","2020-05-17","covid",4,16,"twitter"
"501","2020-05-17","personas",4,16,"twitter"
"502","2020-05-17","fase",4,16,"twitter"
"503","2020-05-17","confinamiento",3,12,"twitter"
"504","2020-05-17","si",3,12,"twitter"
"505","2020-05-17","coronavirus",3,12,"twitter"
"506","2020-05-17","fernando",3,12,"twitter"
"507","2020-05-17","simon",3,12,"twitter"
"508","2020-05-17","cuarentena",3,12,"twitter"
"509","2020-05-17","venezuela",2,8,"twitter"
"510","2020-05-17","pasado",2,8,"twitter"
"511","2020-04-17","confinamiento",9,36,"twitter"
"512","2020-04-17","quedateencasa",7,28,"twitter"
"513","2020-04-17","si",6,24,"twitter"
"514","2020-04-17","espana",6,24,"twitter"
"515","2020-04-17","gobierno",5,20,"twitter"
"516","2020-04-17","covid",5,20,"twitter"
"517","2020-04-17","muertos",5,20,"twitter"
"518","2020-04-17","hoy",4,16,"twitter"
"519","2020-04-17","abril",4,16,"twitter"
"520","2020-04-17","coronavirus",4,16,"twitter"
"521","2020-04-17","m",4,16,"twitter"
"522","2020-04-17","aqui",3,12,"twitter"
"523","2020-04-17","test",3,12,"twitter"
"524","2020-04-17","mas",3,12,"twitter"
"525","2020-04-17","pais",3,12,"twitter"
"526","2020-03-17","espana",9,36,"twitter"
"527","2020-03-17","coronavirus",9,36,"twitter"
"528","2020-03-17","si",8,32,"twitter"
"529","2020-03-17","medidas",5,20,"twitter"
"530","2020-03-17","covid",5,20,"twitter"
"531","2020-03-17","estevirusloparamosunidos",5,20,"twitter"
"532","2020-03-17","yomequedoencasa",5,20,"twitter"
"533","2020-03-17","uflo",5,20,"twitter"
"534","2020-03-17","paramos",5,20,"twitter"
"535","2020-03-17","quuedateencasa",4,16,"twitter"
"536","2020-03-17","salud",4,16,"twitter"
"537","2020-03-17","gobierno",3,12,"twitter"
"538","2020-03-17","hoy",3,12,"twitter"
"539","2020-03-17","alarma",3,12,"twitter"
"540","2020-03-17","quedateencasa",3,12,"twitter"
"541","2020-05-16","confinamiento",9,36,"twitter"
"542","2020-05-16","hoy",6,24,"twitter"
"543","2020-05-16","madrid",6,24,"twitter"
"544","2020-05-16","covid",4,16,"twitter"
"545","2020-05-16","quuedateencasa",4,16,"twitter"
"546","2020-05-16","ahora",4,16,"twitter"
"547","2020-05-16","casos",3,12,"twitter"
"548","2020-05-16","espana",3,12,"twitter"
"549","2020-05-16","fase",3,12,"twitter"
"550","2020-05-16","vida",3,12,"twitter"
"551","2020-05-16","ufa",3,12,"twitter"
"552","2020-05-16","mismo",3,12,"twitter"
"553","2020-05-16","decir",3,12,"twitter"
"554","2020-05-16","desescalada",3,12,"twitter"
"555","2020-05-16","gobierno",3,12,"twitter"
"556","2020-03-16","fe",12,48,"twitter"
"557","2020-03-16","coronavirus",11,44,"twitter"
"558","2020-03-16","espana",10,40,"twitter"
"559","2020-03-16","si",8,32,"twitter"
"560","2020-03-16","covid",7,28,"twitter"
"561","2020-03-16","gobierno",6,24,"twitter"
"562","2020-03-16","d",6,24,"twitter"
"563","2020-03-16","dee",6,24,"twitter"
"564","2020-03-16","estevirusloparamosunidos",5,20,"twitter"
"565","2020-03-16","flo",5,20,"twitter"
"566","2020-03-16","paramos",5,20,"twitter"
"567","2020-03-16","italia",4,16,"twitter"
"568","2020-03-16","dias",4,16,"twitter"
"569","2020-03-16","madrid",4,16,"twitter"
"570","2020-03-16","mas",4,16,"twitter"
"571","2020-04-16","confinamiento",7,28,"twitter"
"572","2020-04-16","quedateencasa",6,24,"twitter"
"573","2020-04-16","covid",5,20,"twitter"
"574","2020-04-16","si",4,16,"twitter"
