"","date","id","title","polarity","type"
"742","2020-04-13","x1249849821181214727","manriquehector",-0.75,"twitter"
"743","2020-04-13","x1249707447599718401","jesusmarana",-0.6,"twitter"
"744","2020-04-13","x1249846900234366982","josepramonbosch",0,"twitter"
"745","2020-04-13","x1249698214275624962","Edomex",0.8,"twitter"
"746","2020-04-13","x1249849824398266369","Desayunos_tve",0,"twitter"
"747","2020-04-13","x1249792039836934148","trinomonero",0,"twitter"
"748","2020-04-13","x1249745624939073536","guruchuirer",0,"twitter"
"749","2020-04-13","x1249777568473133056","Clautpatoporni",0.6,"twitter"
"750","2020-04-13","x1249700231777849346","HLGatell",0,"twitter"
"751","2020-04-13","x1249688891210240001","sanidadgob",0,"twitter"
"752","2020-04-13","x1249605954812944385","el_pais",0,"twitter"
"753","2020-04-13","x1249636278817173505","eldiarioes",-0.75,"twitter"
"754","2020-04-13","x1249849812821987331","realmadrid",0,"twitter"
"755","2020-04-13","x1249811023902781440","24h_tve",0,"twitter"
"756","2020-04-13","x1249848761515417600","elconfidencial",0,"twitter"
"757","2020-04-13","x1249487596457164801","luciiabordass",0,"twitter"
"758","2020-04-13","x1249849654298247171","Julietapasader1",-0.4,"twitter"
"759","2020-04-13","x1249849560773677056","Alvisepf",0,"twitter"
"760","2020-05-13","x1260496418873237505","JesusCintora",0,"twitter"
"761","2020-05-13","x1260711464719077379","GuajeSalvaje",0,"twitter"
"762","2020-05-13","x1260615500293386247","sanidadgob",0,"twitter"
"763","2020-05-13","x1260591615103709184","abc_es",0,"twitter"
"764","2020-05-13","x1260693364107870209","eldiarioes",0,"twitter"
"765","2020-05-13","x1260699610949050374","omarfayad",0.6,"twitter"
"766","2020-05-13","x1260702050603712515","nayibbukele",0,"twitter"
"767","2020-05-13","x1260709282783416325","alfredodelmazo",0,"twitter"
"768","2020-05-13","x1260721316023406592","AntonioMaestre",-0.25,"twitter"
"769","2020-05-13","x1260391757314813952","HLGatell",0,"twitter"
"770","2020-05-13","x1260710363458306049","janogarcia_",-0.75,"twitter"
"771","2020-05-13","x1260499191060627461","lavecinarubia",-0.75,"twitter"
"772","2020-05-13","x1260692916470714370","okdiario",-0.25,"twitter"
"773","2020-05-13","x1260720865488121856","hugomanchon",0,"twitter"
"774","2020-05-13","x1260571704969093123","el_pais",-0.25,"twitter"
"775","2020-05-13","x1260670343607398406","JoaquimBoschGra",0,"twitter"
"776","2020-05-13","x1260700194452242432","ldpsincomplejos",-0.5,"twitter"
"777","2020-05-13","x1260721213489459203","nanafilms",0,"twitter"
"778","2020-05-13","x1260499653528883201","ibepacheco",0,"twitter"
"779","2020-05-13","x1260497804843257856","diegojim98",0,"twitter"
"780","2020-05-13","x1260609065064988674","MazzoleniJulio",-0.75,"twitter"
"781","2020-05-13","x1260718916688580609","Edomex",0.8,"twitter"
"782","2020-05-13","x1260721429592580102","FonsiLoaiza",-0.25,"twitter"
"783","2020-05-13","x1260385820323741700","pablom_m",0,"twitter"
"784","2020-05-13","x1260721161421361152","AliasMalula",0,"twitter"
"785","2020-04-14","x1250171378126540802","FrayJosepho",-0.5,"twitter"
"786","2020-04-14","x1250210320653733888","vanesavallejo3",0,"twitter"
"787","2020-04-14","x1250171366344712192","JoaquimBoschGra",0.65,"twitter"
"788","2020-04-14","x1250211952196009985","DebatAlRojoVivo",-0.25,"twitter"
"789","2020-04-14","x1250212123805966344","Macarena_Olona",0,"twitter"
"790","2020-04-14","x1250212109247492102","CasoAislado_Es",0,"twitter"
"791","2020-04-14","x1249861901582045186","FonsiLoaiza",0,"twitter"
"792","2020-04-14","x1250211951369752576","AntonioRNaranjo",-0.25,"twitter"
"793","2020-04-14","x1250212211932508164","IdiazAyuso",-0.25,"twitter"
"794","2020-04-14","x1250182123891220480","pablocasado_",-0.25,"twitter"
"795","2020-04-14","x1250053272263700483","anubispolitico",0,"twitter"
"796","2020-04-14","x1250211660075327489","JesusCintora",0,"twitter"
"797","2020-04-14","x1250212162418728960","realmadrid",0,"twitter"
"798","2020-04-14","x1250212153694605313","rosadiezglez",0,"twitter"
"799","2020-04-14","x1250171182160150530","the_raven77",0.75,"twitter"
"800","2020-04-14","x1249945618480594947","juanrallo",-0.6,"twitter"
"801","2020-04-14","x1250075208251248642","lalaaauuuu",0.5,"twitter"
"802","2020-04-14","x1250211108851462144","eldiarioes",0,"twitter"
"803","2020-04-14","x1250036131149815809","crpandemonium",0,"twitter"
"804","2020-04-14","x1250171341979992065","JuanfraEscudero",-0.25,"twitter"
"805","2020-04-14","x1250004299754754049","el_pais",0,"twitter"
"806","2020-04-14","x1250018221010440192","Clautpatoporni",0.6,"twitter"
"807","2020-04-14","x1249993543797608452","juanwohl",0,"twitter"
"808","2020-04-14","x1250026932055552002","MazzoleniJulio",0.6,"twitter"
"809","2020-04-14","x1250171328558227457","pablom_m",0,"twitter"
"810","2020-05-14","x1260888248735449088","javiernegre10",-1,"twitter"
"811","2020-05-14","x1261069422636216322","carlesenric",0,"twitter"
"812","2020-05-14","x1261065077890977793","libertaddigital",0,"twitter"
"813","2020-05-14","x1261083648020951042","aitoralbizua",0,"twitter"
"814","2020-05-14","x1260983670095122440","MazzoleniJulio",-0.25,"twitter"
"815","2020-05-14","x1260859557628317696","el_pais",-0.25,"twitter"
"816","2020-05-14","x1261080022745600002","pablocasado_",-0.25,"twitter"
"817","2020-05-14","x1260938504051228679","IbaiLlanos",0,"twitter"
"818","2020-05-14","x1261014744875642881","rosadiezglez",-0.25,"twitter"
"819","2020-05-14","x1261083861573931009","nolescreas",0,"twitter"
"820","2020-05-14","x1260876667494502400","VKseDefiende",0,"twitter"
"821","2020-05-14","x1260974375706255361","Wilian_Rivas",0,"twitter"
"822","2020-05-14","x1261030501395181568","eldiarioes",0,"twitter"
"823","2020-05-14","x1261051264743374848","gersanc_",0,"twitter"
"824","2020-05-14","x1261046242714570752","Edomex",0.8,"twitter"
"825","2020-05-14","x1260840073781751808","diegojim98",0,"twitter"
"826","2020-05-14","x1261010996635799552","okdiario",-0.25,"twitter"
"827","2020-05-14","x1261002450435178499","LaUnionSovieti1",0,"twitter"
"828","2020-05-14","x1260904882346897409","joseigs_",-0.25,"twitter"
"829","2020-05-14","x1261013814893596674","iescolar",0,"twitter"
"830","2020-05-14","x1260894584839770113","FonsiLoaiza",-0.25,"twitter"
"831","2020-05-14","x1260933669700530179","JordiCruzPerez",0,"twitter"
"832","2020-05-14","x1260800261242716160","socasmc",0,"twitter"
"833","2020-05-14","x1261082883923607554","pablom_m",0,"twitter"
"834","2020-05-14","x1260973650754392064","alfredodelmazo",0,"twitter"
"835","2020-04-15","x1250243761449373698","TITORODRIGUEZZ",0,"twitter"
"836","2020-04-15","x1250344240393019400","juanwohl",0,"twitter"
"837","2020-04-15","x1250567634388758529","crpandemonium",0,"twitter"
"838","2020-04-15","x1250502941116596225","guardiacivil",0,"twitter"
"839","2020-04-15","x1250574388665233416","VOX_Congreso",-0.25,"twitter"
"840","2020-04-15","x1250545684576481280","UNAM_MX",0,"twitter"
"841","2020-04-15","x1250224694957146114","Edomex",0.8,"twitter"
"842","2020-04-15","x1250349737451982849","iescolar",0.4,"twitter"
"843","2020-04-15","x1250264440840359936","realmadrid",0,"twitter"
"844","2020-04-15","x1250218181148307462","FrayJosepho",-1.3,"twitter"
"845","2020-04-15","x1250307532553248771","Ortega_Smith",0,"twitter"
"846","2020-04-15","x1250340267703463936","Riesgos_Ec",0,"twitter"
"847","2020-04-15","x1250468554736107520","AndaluciaJunta",0,"twitter"
"848","2020-04-15","x1250343329847377922","juanrallo",-0.1,"twitter"
"849","2020-04-15","x1250444381133443072","BenegasJ",0,"twitter"
"850","2020-04-15","x1250562842371260416","nayibbukele",0,"twitter"
"851","2020-04-15","x1250364461732503553","eldiarioes",0,"twitter"
"852","2020-04-15","x1250344277307088897","JoaquimBoschGra",-0.1,"twitter"
"853","2020-04-15","x1250376981155401733","JaimePalomera",0,"twitter"
"854","2020-04-15","x1250530900259020803","okdiario",0,"twitter"
"855","2020-04-15","x1250565403442581515","el_pais",-1,"twitter"
"856","2020-04-15","x1250523045472731136","cayetanaAT",0.6,"twitter"
"857","2020-04-15","x1250422569066352643","HLGatell",-0.5,"twitter"
"858","2020-04-15","x1250417453772853249","MazzoleniJulio",-0.75,"twitter"
"859","2020-04-15","x1250386132682055680","Yolanda_Diaz_",-0.75,"twitter"
"860","2020-05-15","x1261166914283483137","ldpsincomplejos",-0.5,"twitter"
"861","2020-05-15","x1261406819488063488","SecPrensaSV",0,"twitter"
"862","2020-05-15","x1261420762935615488","carlesenric",0,"twitter"
"863","2020-05-15","x1261347822688849922","Juanmi_News",0,"twitter"
"864","2020-05-15","x1261420686205022208","iescolar",-0.15,"twitter"
"865","2020-05-15","x1261431203892129793","FonsiLoaiza",-0.25,"twitter"
"866","2020-05-15","x1261206662616174592","pablom_m",0,"twitter"
"867","2020-05-15","x1261265333555466240","lopezobrador_",0,"twitter"
"868","2020-05-15","x1261440636470931457","europapress",0,"twitter"
"869","2020-05-15","x1261339111840837637","HLGatell",-0.5,"twitter"
"870","2020-05-15","x1261399244121890816","elmundoes",-0.6,"twitter"
"871","2020-05-15","x1261365149568339969","AlbanoDante76",0.15,"twitter"
"872","2020-05-15","x1261095494895448065","Wilian_Rivas",0,"twitter"
"873","2020-05-15","x1261121847795613698","MazzoleniJulio",-0.75,"twitter"
"874","2020-05-15","x1261372619812675584","gersanc_",0,"twitter"
"875","2020-05-15","x1261446156397109248","eldiarioes",0,"twitter"
"876","2020-05-15","x1261330921980137474","pablocasado_",-0.25,"twitter"
"877","2020-05-15","x1261422478678581248","IbaiLlanos",0,"twitter"
"878","2020-05-15","x1261446256372715522","PhilAMellows",0,"twitter"
"879","2020-05-15","x1261348140180963328","pepecolubi",0,"twitter"
"880","2020-05-15","x1261339039031951360","nayibbukele",0,"twitter"
"881","2020-05-15","x1261396860524097536","Edomex",0.8,"twitter"
"882","2020-05-15","x1261325500464627713","el_pais",-0.25,"twitter"
"883","2020-05-15","x1261399257807978497","LuisFigo",-0.75,"twitter"
"884","2020-05-15","x1261438095003508736","alfredodelmazo",0,"twitter"
"885","2020-04-16","x1250883712755130376","SSalud_mx",0,"twitter"
"886","2020-04-16","x1250804826377785344","Tonicanto1",0,"twitter"
"887","2020-04-16","x1250799815086280704","Forbes_Mexico",-0.25,"twitter"
"888","2020-04-16","x1250770017714569217","ginesggarcia",0,"twitter"
"889","2020-04-16","x1250936750995890176","voz_populi",-0.25,"twitter"
"890","2020-04-16","x1250788976144846848","matthewbennett",-0.6,"twitter"
"891","2020-04-16","x1250903810521944066","FonsiLoaiza",-0.75,"twitter"
"892","2020-04-16","x1250757639535046656","okdiario",0,"twitter"
"893","2020-04-16","x1250671311027920896","eldiarioes",0,"twitter"
"894","2020-04-16","x1250591424518803458","INEGI_INFORMA",0,"twitter"
"895","2020-04-16","x1250645080068640769","Edomex",0.8,"twitter"
"896","2020-04-16","x1250934472788361221","libertaddigital",0,"twitter"
"897","2020-04-16","x1250885991239475200","abc_es",0,"twitter"
"898","2020-04-16","x1250620200120127489","numamolina",-1.3,"twitter"
"899","2020-04-16","x1250930154508976128","GobiernoMX",-0.75,"twitter"
"900","2020-04-16","x1250663542505775104","carloscuestaEM",-0.75,"twitter"
"901","2020-04-16","x1250682142687997952","Yolanda_Diaz_",-0.75,"twitter"
"902","2020-04-16","x1250727572138319874","honestonerd",0,"twitter"
"903","2020-04-16","x1250860800430006275","EFEnoticias",-0.5,"twitter"
"904","2020-04-16","x1250931999679840259","iescolar",0,"twitter"
"905","2020-04-16","x1250846501468803073","nayibbukele",-0.25,"twitter"
"906","2020-04-16","x1250874660520103939","pablocasado_",-0.75,"twitter"
"907","2020-04-16","x1250886886769471489","MazzoleniJulio",-0.75,"twitter"
"908","2020-04-16","x1250721887937798144","rosadiezglez",0,"twitter"
"909","2020-04-16","x1250915357231112194","el_pais",0,"twitter"
"910","2020-03-16","x1239615914754048005","A3Noticias",0,"twitter"
"911","2020-03-16","x1239673167565774848","Julioac13",0,"twitter"
"912","2020-03-16","x1239701973588414464","ibepacheco",0,"twitter"
"913","2020-03-16","x1239627060131155974","okdiario",0,"twitter"
"914","2020-03-16","x1239690706878431235","Defensagob",0,"twitter"
"915","2020-03-16","x1239556655701987328","eldelteto",0,"twitter"
"916","2020-03-16","x1239694765362417667","XSalaimartin",-0.5,"twitter"
"917","2020-03-16","x1239634781886771200","vox_es",0,"twitter"
"918","2020-03-16","x1239670274863312897","guardiacivil",0,"twitter"
"919","2020-03-16","x1239702765846302722","abc_es",0,"twitter"
"920","2020-03-16","x1239702818933661698","matthewbennett",0,"twitter"
"921","2020-03-16","x1239696397152239624","GuajeSalvaje",-0.6,"twitter"
"922","2020-03-16","x1239631336316588032","PSOE",-0.25,"twitter"
"923","2020-03-16","x1239627047481344000","javiernegre10",-0.75,"twitter"
"924","2020-03-16","x1239702971031658497","Juanmi_News",0.15,"twitter"
"925","2020-03-16","x1239702889158848512","oriolmitja",-0.75,"twitter"
"926","2020-03-16","x1239698876602425345","policia",0.6,"twitter"
"927","2020-03-16","x1239521471938138112","EFEnoticias",0,"twitter"
"928","2020-03-16","x1239628655804002305","eldiarioes",0.1,"twitter"
"929","2020-03-16","x1239702958461407236","batmochila",0,"twitter"
"930","2020-03-16","x1239695045743255553","SaludPublicaEs",0,"twitter"
"931","2020-03-16","x1239588660086964225","spiriman",0,"twitter"
"932","2020-03-16","x1239702802324164610","speechnfire",0,"twitter"
"933","2020-03-16","x1239441046846812161","el_pais",-0.25,"twitter"
"934","2020-03-16","x1239651144739237891","miguelpvillalo",0.8,"twitter"
"935","2020-05-16","x1261640227900227586","ldpsincomplejos",-0.5,"twitter"
"936","2020-05-16","x1261807482898460673","elmundoes",-0.6,"twitter"
"937","2020-05-16","x1261687894110097410","Shine_McShine",0,"twitter"
"938","2020-05-16","x1261581800020873216","Ponte_Pila",0,"twitter"
"939","2020-05-16","x1261678393810194435","eldiarioes",0,"twitter"
"940","2020-05-16","x1261720109653123072","monasterioR",0,"twitter"
"941","2020-05-16","x1261572881575751680","AlbanoDante76",0.15,"twitter"
"942","2020-05-16","x1261808463669334022","LordoLordor",-1,"twitter"
"943","2020-05-16","x1261712890576461825","PhilAMellows",0,"twitter"
"944","2020-05-16","x1261684476754657280","BeatrizGMuller",-1.2,"twitter"
"945","2020-05-16","x1261699274624163841","dlacalle",0,"twitter"
"946","2020-05-16","x1261803565242294272","europapress",0,"twitter"
"947","2020-05-16","x1261808324078690305","libertaddigital",-0.25,"twitter"
"948","2020-05-16","x1261808601615740930","EsperanzAguirre",0,"twitter"
"949","2020-05-16","x1261567599911014400","HLGatell",-0.5,"twitter"
"950","2020-05-16","x1261613050471288832","loputopeor_",0,"twitter"
"951","2020-05-16","x1261775589893079040","MazzoleniJulio",0,"twitter"
"952","2020-05-16","x1261710076953403395","GloriaFMerayo",-1.25,"twitter"
"953","2020-05-16","x1261808452818657280","janogarcia_",-0.75,"twitter"
"954","2020-05-16","x1261509685858963457","LuisFigo",-0.75,"twitter"
"955","2020-05-16","x1261480618564739072","alfredodelmazo",0,"twitter"
"956","2020-05-16","x1261808539531653120","carlesenric",0,"twitter"
"957","2020-05-16","x1261769260566749185","abc_es",0,"twitter"
"958","2020-05-16","x1261745634966671360","Edomex",0.8,"twitter"
"959","2020-05-16","x1261608233812152321","el_pais",-0.25,"twitter"
"960","2020-03-17","x1239961902689615872","eldiarioes",0.1,"twitter"
"961","2020-03-17","x1240002499857330176","mariapaularomo",0,"twitter"
"962","2020-03-17","x1240064832109449221","crispakarati",-0.75,"twitter"
"963","2020-03-17","x1240065371241136128","petrogustavo",-0.25,"twitter"
"964","2020-03-17","x1240004589547597825","EFEnoticias",-0.5,"twitter"
"965","2020-03-17","x1240032843390222337","desdelamoncloa",-0.1,"twitter"
"966","2020-03-17","x1240006557728935936","CarnetDLaPatria",0,"twitter"
"967","2020-03-17","x1240012635908775936","Cayetano_Rivera",-1,"twitter"
"968","2020-03-17","x1240045961898078209","guardiacivil",0,"twitter"
"969","2020-03-17","x1239942444738850820","spiriman",0,"twitter"
"970","2020-03-17","x1239892468134563840","vox_es",0,"twitter"
"971","2020-03-17","x1239862287453782017","julymed08",0,"twitter"
"972","2020-03-17","x1240065321911947265","ActualidadRT",-0.25,"twitter"
"973","2020-03-17","x1240065226856443904","MartinVizcarraC",-0.25,"twitter"
"974","2020-03-17","x1240050065139544064","sanchezcastejon",0,"twitter"
"975","2020-03-17","x1240061016450437123","SaludPublicaEs",0,"twitter"
"976","2020-03-17","x1239986281498673157","PSOE",-0.75,"twitter"
"977","2020-03-17","x1240065334469689344","mauroszeta",0.55,"twitter"
"978","2020-03-17","x1240064729672028160","miguegranados",0,"twitter"
"979","2020-03-17","x1239860018461245441","el_pais",-0.25,"twitter"
"980","2020-03-17","x1239954554801795073","VTVcanal8",-0.5,"twitter"
"981","2020-03-17","x1239981330517102592","MurciaPolicia",-0.25,"twitter"
"982","2020-03-17","x1239943915387699202","Mippcivzla",-0.5,"twitter"
"983","2020-03-17","x1239931459995041792","Lenin",0,"twitter"
"984","2020-03-17","x1239863238478749696","cesc4official",-1,"twitter"
"985","2020-04-17","x1250977227757498368","IvanCepedaCast",0.5,"twitter"
"986","2020-04-17","x1251297361902657537","iescolar",0,"twitter"
"987","2020-04-17","x1251298282061643779","Ponte_Pila",0,"twitter"
"988","2020-04-17","x1250941376021311488","eldiarioes",0,"twitter"
"989","2020-04-17","x1250956930090180608","CarnetDLaPatria",0,"twitter"
"990","2020-04-17","x1251255762652934144","Claudiashein",0,"twitter"
"991","2020-04-17","x1251024672663142400","HLGatell",-0.5,"twitter"
"992","2020-04-17","x1251172870023249921","carlesenric",0,"twitter"
"993","2020-04-17","x1251236114867904512","PabloFuente",-0.25,"twitter"
"994","2020-04-17","x1251296942862336001","Edomex",0.8,"twitter"
"995","2020-04-17","x1251134387250479104","lopezobrador_",0.1,"twitter"
"996","2020-04-17","x1251178428398809090","petrogustavo",-0.25,"twitter"
"997","2020-04-17","x1251244418620968960","matthewbennett",0,"twitter"
"998","2020-04-17","x1250980624695005186","R_Pinault",-0.25,"twitter"
"999","2020-04-17","x1250977000639959041","pablocasado_",-0.75,"twitter"
"1000","2020-04-17","x1251058512110792708","AntonioRNaranjo",0,"twitter"
"1001","2020-04-17","x1251197303773421570","EconoCabreado",-0.5,"twitter"
"1002","2020-04-17","x1251267946430836736","alfonso_ussia",0,"twitter"
"1003","2020-04-17","x1251050715344240641","rosadiezglez",0,"twitter"
"1004","2020-04-17","x1251208326089768960","ldpsincomplejos",-0.25,"twitter"
"1005","2020-04-17","x1251117362214055937","fpasc",0,"twitter"
"1006","2020-04-17","x1251287823451291648","el_pais",-0.5,"twitter"
"1007","2020-04-17","x1251175505623203842","juanrallo",-0.6,"twitter"
"1008","2020-04-17","x1251146697108975616","MaritoAbdo",-0.25,"twitter"
"1009","2020-04-17","x1251299249993797633","MazzoleniJulio",-0.75,"twitter"
"1010","2020-05-17","x1262162811133853698","noticias24",-0.25,"twitter"
"1011","2020-05-17","x1262056276105846784","Vilma_Meche",0,"twitter"
"1012","2020-05-17","x1262075163362897921","SaludPublicaEs",0.25,"twitter"
"1013","2020-05-17","x1262169959066673159","FonsiLoaiza",-0.25,"twitter"
"1014","2020-05-17","x1262160648764604417","AlertaNews24",0,"twitter"
"1015","2020-05-17","x1262167089005170691","voz_populi",-0.5,"twitter"
"1016","2020-05-17","x1261872936304197632","Altazorin",-0.75,"twitter"
"1017","2020-05-17","x1261812700209975297","Tonicanto1",-0.5,"twitter"
"1018","2020-05-17","x1262170960918175745","SSalud_mx",-0.75,"twitter"
"1019","2020-05-17","x1262169743026511877","iescolar",0,"twitter"
"1020","2020-05-17","x1262131657349439489","EFEnoticias",0.4,"twitter"
"1021","2020-05-17","x1262160997617471489","abc_es",0,"twitter"
"1022","2020-05-17","x1262014335662129154","elpanfletometro",-0.6,"twitter"
"1023","2020-05-17","x1261854155670540290","SecPrensaSV",0,"twitter"
"1024","2020-05-17","x1261990657591316482","ldpsincomplejos",0,"twitter"
"1025","2020-05-17","x1262145612721635330","Edomex",0.8,"twitter"
"1026","2020-05-17","x1262075929557377025","MazzoleniJulio",-0.75,"twitter"
"1027","2020-05-17","x1261959022799962112","eldiarioes",0,"twitter"
"1028","2020-05-17","x1262004914332545024","AntonioMaestre",-0.25,"twitter"
"1029","2020-05-17","x1262065545819623426","janogarcia_",-0.75,"twitter"
"1030","2020-05-17","x1262170996020297731","carlesenric",-0.25,"twitter"
"1031","2020-05-17","x1261991476512337921","rosadiezglez",-0.25,"twitter"
"1032","2020-05-17","x1262143383717502981","el_pais",-0.25,"twitter"
"1033","2020-05-17","x1262098228599635969","UNAM_MX",0,"twitter"
"1034","2020-05-17","x1261862624792244232","alfredodelmazo",0,"twitter"
"1035","2020-03-18","x1240427582874583048","IvanGrandaM",-0.25,"twitter"
"1036","2020-03-18","x1240421275585196032","GuajeSalvaje",0,"twitter"
"1037","2020-03-18","x1240427511470796802","FuerzasDelOrden",0,"twitter"
"1038","2020-03-18","x1240269500441862144","Sepulinares",0.6,"twitter"
"1039","2020-03-18","x1240358348823728129","Lenin",0,"twitter"
"1040","2020-03-18","x1240426579974594563","guardiacivil",0,"twitter"
"1041","2020-03-18","x1240073345300905984","vox_es",0,"twitter"
"1042","2020-03-18","x1240425766954860546","Alvisepf",-0.25,"twitter"
"1043","2020-03-18","x1240427601409310721","javviercalvo",0,"twitter"
"1044","2020-03-18","x1240424799966502913","sanchezcastejon",0,"twitter"
"1045","2020-03-18","x1240355822938570753","mariapaularomo",0,"twitter"
"1046","2020-03-18","x1240328867715448837","Javier_Torrox",0,"twitter"
"1047","2020-03-18","x1240406489791115266","MurciaPolicia",-0.25,"twitter"
"1048","2020-03-18","x1240419781477613569","InclusionEc",0,"twitter"
"1049","2020-03-18","x1240152825289678848","cesc4official",-1,"twitter"
"1050","2020-03-18","x1240359562013749251","VTVcanal8",-0.5,"twitter"
"1051","2020-03-18","x1240357879108034568","SaludPublicaEs",0,"twitter"
"1052","2020-03-18","x1240395737508298756","franpenat",0,"twitter"
"1053","2020-03-18","x1240427746125373444","2Angeela16",0,"twitter"
"1054","2020-03-18","x1240420601199763456","ActualidadRT",-0.25,"twitter"
"1055","2020-03-18","x1240378609514266625","AnabelAlonso_of",0,"twitter"
"1056","2020-03-18","x1240412555312578560","petrogustavo",-0.25,"twitter"
"1057","2020-03-18","x1240080934906585089","el_pais",-0.25,"twitter"
"1058","2020-03-18","x1240357585892585472","PSOE",-0.75,"twitter"
"1059","2020-03-18","x1240283831921446913","pascualsergio",-0.25,"twitter"
"1060","2020-04-18","x1251660236252995584","juanrallo",0,"twitter"
"1061","2020-04-18","x1251610554516504576","SSalud_mx",0,"twitter"
"1062","2020-04-18","x1251582269434798081","desdelamoncloa",0,"twitter"
"1063","2020-04-18","x1251642736194682880","jenarovillamil",0,"twitter"
"1064","2020-04-18","x1251309780578242563","Edomex",0.8,"twitter"
"1065","2020-04-18","x1251546515316883464","JuanfraEscudero",-0.25,"twitter"
"1066","2020-04-18","x1251660743256276993","Frantxi",-0.25,"twitter"
"1067","2020-04-18","x1251435754217242624","sanchezcastejon",-0.25,"twitter"
"1068","2020-04-18","x1251529201733206016","abc_es",0,"twitter"
"1069","2020-04-18","x1251338441616482310","SENANPanama",0,"twitter"
"1070","2020-04-18","x1251608946978304000","rosadiezglez",0,"twitter"
"1071","2020-04-18","x1251344647231803397","alfonso_ussia",0,"twitter"
"1072","2020-04-18","x1251339280301129729","LaLiga",0,"twitter"
"1073","2020-04-18","x1251404911541194752","BeatrizGMuller",-0.25,"twitter"
"1074","2020-04-18","x1251587989593108482","carloscuestaEM",-0.5,"twitter"
"1075","2020-04-18","x1251661279506452481","EconoCabreado",-0.5,"twitter"
"1076","2020-04-18","x1251654319897808900","crpandemonium",0,"twitter"
"1077","2020-04-18","x1251444784188796928","eldiarioes",0,"twitter"
"1078","2020-04-18","x1251661679349424135","okdiario",0,"twitter"
"1079","2020-04-18","x1251661781375897601","JesusCintora",0,"twitter"
"1080","2020-04-18","x1251367521162158083","Claudiashein",0,"twitter"
"1081","2020-04-18","x1251583496738529280","GuajeSalvaje",0,"twitter"
"1082","2020-04-18","x1251353553198817285","MazzoleniJulio",0,"twitter"
"1083","2020-04-18","x1251427371275649024","el_pais",0,"twitter"
"1084","2020-04-18","x1251605410647138305","HLGatell",-0.5,"twitter"
"1085","2020-05-18","x1262468094603202563","GobCDMX",0,"twitter"
"1086","2020-05-18","x1262523733450907654","noticias24",0,"twitter"
"1087","2020-05-18","x1262487066484539405","libertaddigital",-0.25,"twitter"
"1088","2020-05-18","x1262464268882059264","omarfayad",0.6,"twitter"
"1089","2020-05-18","x1262532747161219073","esmultivac",0,"twitter"
"1090","2020-05-18","x1262533143799701509","lcvelez",-0.5,"twitter"
"1091","2020-05-18","x1262459545663700993","pablom_m",0,"twitter"
"1092","2020-05-18","x1262492972253417474","EFEnoticias",0.4,"twitter"
"1093","2020-05-18","x1262532983241748480","GarciaAller",0,"twitter"
"1094","2020-05-18","x1262313971727716353","DrPacoMoreno1",0,"twitter"
"1095","2020-05-18","x1262532925423341568","SecPrensaSV",-0.25,"twitter"
"1096","2020-05-18","x1262459188015497218","SuavesLomitos",0,"twitter"
"1097","2020-05-18","x1262469161780903938","iescolar",0,"twitter"
"1098","2020-05-18","x1262475043545718785","trinomonero",0,"twitter"
"1099","2020-05-18","x1262444047865651201","UNAM_MX",0,"twitter"
"1100","2020-05-18","x1262358293642645504","eldiarioes",-0.5,"twitter"
"1101","2020-05-18","x1262437924731224065","MazzoleniJulio",0,"twitter"
"1102","2020-05-18","x1262418437495836673","Edomex",0.8,"twitter"
"1103","2020-05-18","x1262533335768641537","Richardalier",-0.25,"twitter"
"1104","2020-05-18","x1262510793146368002","janogarcia_",-0.75,"twitter"
"1105","2020-05-18","x1262528119447203851","el_pais",0.1,"twitter"
"1106","2020-05-18","x1262533355419115520","Aquel_Coche",-0.25,"twitter"
"1107","2020-05-18","x1262499317354553345","JesusCintora",0,"twitter"
"1108","2020-05-18","x1262181779554869249","alfredodelmazo",0,"twitter"
"1109","2020-05-18","x1262533174674022402","carlesenric",0,"twitter"
"1110","2020-03-19","x1240443989570052099","EFEnoticias",0,"twitter"
"1111","2020-03-19","x1240781082141827083","InclusionEc",0,"twitter"
"1112","2020-03-19","x1240789273521127425","IvanGrandaM",-0.25,"twitter"
"1113","2020-03-19","x1240790076315009025","XSalaimartin",0,"twitter"
"1114","2020-03-20","x1241152476981669891","viquirepublica",0,"twitter"
"1115","2020-03-19","x1240602016310800384","PSOE",-0.75,"twitter"
"1116","2020-03-19","x1240789815005675520","nataliareyesg",0,"twitter"
"1117","2020-03-19","x1240735026716778496","MaAlvarezRod",0,"twitter"
"1118","2020-03-19","x1240789120877826048","MazzoleniJulio",-0.25,"twitter"
"1119","2020-03-20","x1241152309872275456","24h_tve",0.5,"twitter"
"1120","2020-03-19","x1240776828194885632","elmundoes",0,"twitter"
"1121","2020-03-19","x1240785857138896897","matthewbennett",-0.75,"twitter"
"1122","2020-03-19","x1240550584148799489","sanidadgob",0,"twitter"
"1123","2020-03-19","x1240779646008012803","SaludPublicaEs",0,"twitter"
"1124","2020-03-19","x1240790150826938377","petrogustavo",-0.25,"twitter"
"1125","2020-03-19","x1240789784576102407","FrasesMadeSpain",-0.6,"twitter"
"1126","2020-03-20","x1241148331021271041","A3Noticias",0,"twitter"
"1127","2020-03-19","x1240790074574372870","plisotto",-0.25,"twitter"
"1128","2020-03-19","x1240737654582530048","el_pais",-0.25,"twitter"
"1129","2020-03-19","x1240707050251812864","AlanRiedmaier",-0.25,"twitter"
