"","X","status_id","text","user_id","screen_name","followers_count","is_retweet","retweet_count","retweet_status_id","retweet_text","retweet_user_id","retweet_screen_name","retweet_retweet_count","mentions_user_id","mentions_screen_name","media_type","media_url","urls_url","created_at","indegree","text.clean","text.lem","polarity","sentiment.anger","sentiment.anticipation","sentiment.disgust","sentiment.fear","sentiment.joy","sentiment.sadness","sentiment.surprise","sentiment.trust","sentiment.negative","sentiment.positive"
"1049",27057,"x1262872048130539521","Los contagios est\u00E1n creciendo a un ritmo muy r\u00E1pido, tenemos que bajarlos para salvar vidas. #Qu\u00E9dateEnCasa https://t.co/evVkop2VEL","x1260698399856353280","Mariade19556774",4,TRUE,29765,"x1254811794595405824","Los contagios est<U+00E1>n creciendo a un ritmo muy r<U+00E1>pido, tenemos que bajarlos para salvar vidas. #Qu<U+00E9>dateEnCasa https://t.co/evVkop2VEL","x39860797","alfredodelmazo",29765,"x39860797","alfredodelmazo","","","","2020-05-19",3817,"los contagios estuen creciendo a un ritmo muy ruepido tenemos que bajarlos para salvar vidas quuedateencasa ","el contagio estar crecer a uno ritmo mucho ruepido tener que bajarlo para salvar vida quuedateencaso",0,0,2,1,1,1,0,0,1,1,2
"1050",225926,"x1262895707087933442","Víctimas de ETA se rebelan contra Casado por vincular la prórroga de la alarma con los presos de la banda: ""Tu discurso aburre, cambia de pista"" https://t.co/qoDVgpDKMt","x88037450","tanedyemy",171,TRUE,4885,"x1262755892627304448","Víctimas de ETA se rebelan contra Casado por vincular la prórroga de la alarma con los presos de la banda: ""Tu discurso aburre, cambia de pista"" https://t.co/qoDVgpDKMt","x535707261","eldiarioes",4885,"x535707261","eldiarioes","","","","2020-05-19",7274,"victimas de eta se rebelan contra casado por vincular la prorroga de la alarma con los presos de la banda tu discurso aburre cambia de pista ","victima de eta él rebelar contra casado por vincular el prorroga de el alarma con el preso de el banda tu discurso aburrir cambio de pista",-0.25,1,2,2,4,0,1,1,0,3,1
"1051",872738,"x1241012274808193027","El Gobierno sigue intentando controlar el relato del Coronavirus en España. Oliver hace de relaciones públicas para Moncloa. Las ruedas de prensa son un ejercicio en propaganda controlada. Periodistas, médicos, enfermeras y gerentes debemos trabajar juntos para sacar la verdad.","x299575288","AmggAna",294,TRUE,2723,"x1240610281237159937","El Gobierno sigue intentando controlar el relato del Coronavirus en España. Oliver hace de relaciones públicas para Moncloa. Las ruedas de prensa son un ejercicio en propaganda controlada. Periodistas, médicos, enfermeras y gerentes debemos trabajar juntos para sacar la verdad.","x14236470","matthewbennett",2723,"x14236470","matthewbennett","","","","2020-03-20",3387,"el gobierno sigue intentando controlar el relato del coronavirus en espana oliver hace de relaciones publicas para moncloa las ruedas de prensa son un ejercicio en propaganda controlada periodistas medicos enfermeras y gerentes debemos trabajar juntos para sacar la verdad","el gobierno seguir intentar controlar el relato NA de el coronavirus en espano oliver hacer de relación publico para moncloa el rueda de prensa ser uno ejercicio en propaganda controlado periodista medico enfermera y gerente deber trabajar junto para sacar el verdad",-0.75,0,0,0,1,0,0,0,3,2,4
"1052",854597,"x1241036651159314432","Un avión procedente de Shanghai ha llegado esta tarde al aeropuerto de Zaragoza con 500.000 mascarillas donadas por China. El material de protección contra el coronavirus será repartido en las próximas horas https://t.co/1gjwPeepiE","x224428842","dacilh17",135,TRUE,4192,"x1240009258873139200","Un avión procedente de Shanghai ha llegado esta tarde al aeropuerto de Zaragoza con 500.000 mascarillas donadas por China. El material de protección contra el coronavirus será repartido en las próximas horas https://t.co/1gjwPeepiE","x7996082","el_pais",4192,"x7996082","el_pais","","","","2020-03-20",3390,"un avion procedente de shanghai ha llegado esta tarde al aeropuerto de zaragoza con  mascarillas donadas por china el material de proteccion contra el coronavirus sera repartido en las proximas horas ","uno avion procedente de shanghai haber llegar este tarde NA a el aeropuerto de zaragoza con mascarilla donado por china el material de proteccion contra el coronavirus sero repartido en el proximo hora",-0.25,0,2,1,1,0,1,0,0,2,0
"1053",1089122,"x1241152472342769664","Mi mujer lleva 3 días con mucha fiebre, no sabemos si tiene el #Covid_19 porque no hay dinero para las pruebas, tampoco hay dinero para mascarillas ni para geles, el dinero en España está para Torras, Rufianes, sindicatos y chiringuitos feminazis, no tenéis vergüenza","x804090374","pjjvikingo98",44,TRUE,16581,"x1240740145495707650","Mi mujer lleva 3 d<U+00ED>as con mucha fiebre, no sabemos si tiene el #Covid_19 porque no hay dinero para las pruebas, tampoco hay dinero para mascarillas ni para geles, el dinero en Espa<U+00F1>a est<U+00E1> para Torras, Rufianes, sindicatos y chiringuitos feminazis, no ten<U+00E9>is verg<U+00FC>enza","x286132274","JOSEMANUELSOTO1",16581,"x286132274","JOSEMANUELSOTO1","","","","2020-03-20",3460,"mi mujer lleva  dias con mucha fiebre no sabemos si tiene el covid porque no hay dinero para las pruebas tampoco hay dinero para mascarillas ni para geles el dinero en espana esta para torras rufianes sindicatos y chiringuitos feminazis no teneis vergenza","mi mujer llevar dia con mucho fiebre no saber si tener el covid porque no haber dinero para el prueba tampoco haber dinero para mascarilla ni para gel el dinero en espano estar para torra rufián sindicato y chiringuito feminazis no tener vergenza",-0.5,1,1,0,1,1,0,1,2,0,1
"1054",635600,"x1241152297654194178","#CuarentenaTotal
F1EBF1F7 Día 6 de confinamiento
F1E9F1EA Día 6 de confinamiento
F1EEF1F9 Día 6 de confinamiento
F1ECF1E7 Día 6 de confinamiento
F1EAF1F8 https://t.co/TdY0X9k8SC","x288565271","MarquiLopez",140,TRUE,9928,"x1240647142810796034","#CuarentenaTotal
<U+0001F1EB><U+0001F1F7> D<U+00ED>a 6 de confinamiento
<U+0001F1E9><U+0001F1EA> D<U+00ED>a 6 de confinamiento
<U+0001F1EE><U+0001F1F9> D<U+00ED>a 6 de confinamiento
<U+0001F1EC><U+0001F1E7> D<U+00ED>a 6 de confinamiento
<U+0001F1EA><U+0001F1F8> https://t.co/TdY0X9k8SC","x999340218896576513","FrasesMadeSpain",9928,"x999340218896576513","FrasesMadeSpain","","","","2020-03-20",3657,"cuarentenatotal
febff dia  de confinamiento
fefea dia  de confinamiento
feeff dia  de confinamiento
fecfe dia  de confinamiento
feaff ","cuarentenatotal febff dia de confinamiento fefeo dia de confinamiento feeff dia de confinamiento fecfe dia de confinamiento feaff",-0.6,1,1,2,1,1,1,0,1,3,1
"1055",95552,"x1241024913789550599","F534 @sanchezcastejon: Vamos a luchar contra los efectos del virus con la MAYOR MOVILIZACIÓN DE RECURSOS DE NUESTRA HISTORIA.

F6A8 COLOSAL: 
200.000 millones de euros
El 20% del PIB

Esfuerzo a la altura de la magnitud del desafío.
                 
#EsteVirusLoParamosUnidos https://t.co/yjmrZpdADl","x1239568827941298177","Nuria04151945",3,TRUE,840,"x1239926595013541888","<U+0001F534> @sanchezcastejon: Vamos a luchar contra los efectos del virus con la MAYOR MOVILIZACI<U+00D3>N DE RECURSOS DE NUESTRA HISTORIA.

<U+0001F6A8> COLOSAL: 
200.000 millones de euros
El 20% del PIB

Esfuerzo a la altura de la magnitud del desaf<U+00ED>o.
                 
#EsteVirusLoParamosUnidos https://t.co/yjmrZpdADl","x50982086","PSOE",840,"x50982086 x68740712","PSOE sanchezcastejon","","","","2020-03-20",3770,"f  vamos a luchar contra los efectos del virus con la mayor movilizacion de recursos de nuestra historia fa colosal  millones de euros
el  del pib esfuerzo a la altura de la magnitud del desafio estevirusloparamosunidos ","f ir a luchar contra el efecto NA de el virus con el mayor movilizacion de recurso de nuestro historia fa colosal millón de euro el NA de el pib esfuerzo a el altura de el magnitud NA de el desafio estevirusloparamosunido",-0.75,0,0,0,0,0,0,0,0,1,4
"1056",285101,"x1241072159474286592","#Tungurahua | ¡Hacemos nuestra parte por los más pequeños!F467F3FBF9D1F3FB

F449F3FBFumigamos las instalaciones de nuestro Centro de Desarrollo Infantil Blanca Martínez Mera, que atiende a 100 niños y niñas. ¡Su salud es lo más importante!F1EAF1E8

#QuédateEnCasa https://t.co/1HvHZGo0MN","x1186359322084810752","EdithB38245292",3,TRUE,655,"x1240812859355017221","#Tungurahua | ¡Hacemos nuestra parte por los más pequeños!<U+0001F467><U+0001F3FB><U+0001F9D1><U+0001F3FB>

<U+0001F449><U+0001F3FB>Fumigamos las instalaciones de nuestro Centro de Desarrollo Infantil Blanca Martínez Mera, que atiende a 100 niños y niñas. ¡Su salud es lo más importante!<U+0001F1EA><U+0001F1E8>

#QuédateEnCasa https://t.co/1HvHZGo0MN","x368569541","InclusionEc",655,"x368569541","InclusionEc","","","","2020-03-20",3886,"tungurahua hacemos nuestra parte por los mas pequenosfffbfdffb fffbfumigamos las instalaciones de nuestro centro de desarrollo infantil blanca martinez mera que atiende a  ninos y ninas su salud es lo mas importantefeafe quedateencasa ","tungurahua hacer nuestro parte por el mas pequenosfffbfdffb fffbfumigar el instalación de nuestro centro de desarrollo infantil blanco martinez mero que atender a nino y nina su salud ser él mas importantefeafe quedateencaso",0,1,3,1,1,3,0,1,4,1,6
"1057",809152,"x1241115103744921602","Este vídeo que circula por Whatsapp resume la nefasta gestión del Gobierno de Pedro Sánchez de la crisis del coronavirus. Que lo vea toda España. https://t.co/3X5wF3RVwy","x989210476260229120","ForscherH",1174,TRUE,8250,"x1239175253194166272","Este vídeo que circula por Whatsapp resume la nefasta gestión del Gobierno de Pedro Sánchez de la crisis del coronavirus. Que lo vea toda España. https://t.co/3X5wF3RVwy","x260016002","javiernegre10",8250,"x260016002","javiernegre10","","","","2020-03-20",3920,"este video que circula por whatsapp resume la nefasta gestion del gobierno de pedro sanchez de la crisis del coronavirus que lo vea toda espana ","este video que circular por whatsapp resumir el nefasta gestion NA de el gobierno de pedro sanchez de el crisis NA de el coronavirus que él ver todo espano",-0.75,0,1,0,2,0,1,0,0,3,0
"1058",56884,"x1241145593038340107","Gijón. 
La humanidad de nuestros militares les hace grandes.
#EstadoDeAlarmaNacional #EsteVirusLoParamosUnidos https://t.co/vhDjbZRWzY","x139423937","tolgacitak",1132,TRUE,4008,"x1240305308439805958","Gij<U+00F3>n. 
La humanidad de nuestros militares les hace grandes.
#EstadoDeAlarmaNacional #EsteVirusLoParamosUnidos https://t.co/vhDjbZRWzY","x2325467407","FuerzasDelOrden",4008,"x2325467407","FuerzasDelOrden","","","","2020-03-20",4204,"gijon la humanidad de nuestros militares les hace grandes
estadodealarmanacional estevirusloparamosunidos ","gij el humanidad de nuestro militar él hacer grande estadodealarmanacional estevirusloparamosunido",0,0,0,1,1,1,0,1,2,0,2
"1059",635472,"x1241152469129969671","El equipo médico que frenó el coronavirus en China ya está en Italia y advierte que el confinamiento no es suficiente: ""Hay que paralizar toda actividad económica"". En España, millones de personas están siendo obligadas a ir a trabajar en sectores que no son de primera necesidad. https://t.co/T3hN3zEP81","x4621221975","tibe_maria",328,TRUE,6399,"x1240987694777413632","El equipo m<U+00E9>dico que fren<U+00F3> el coronavirus en China ya est<U+00E1> en Italia y advierte que el confinamiento no es suficiente: ""Hay que paralizar toda actividad econ<U+00F3>mica"". En Espa<U+00F1>a, millones de personas est<U+00E1>n siendo obligadas a ir a trabajar en sectores que no son de primera necesidad. https://t.co/T3hN3zEP81","x1081168493091962880","pablom_m",6399,"x1081168493091962880","pablom_m","","","","2020-03-20",4273,"el equipo medico que freno el coronavirus en china ya esta en italia y advierte que el confinamiento no es suficiente hay que paralizar toda actividad economica en espana millones de personas estan siendo obligadas a ir a trabajar en sectores que no son de primera necesidad ","el equipo medico que freno el coronavirus en china ya este en italia y advertir que el confinamiento no ser suficiente haber que paralizar todo actividad economico en espano millón de persona estar ser obligado a ir a trabajar en sector que no ser de primero necesidad",0,1,1,0,2,0,2,1,2,2,0
"1060",117339,"x1240965795271901184","Desde aquí, nuestro #AplausoSanitario F44FF3FBF44FF3FBF44FF3FB

#EsteVirusLoParamosUnidos ❤️ https://t.co/GdZKLDhl4q","x920954516492742656","istwol",0,TRUE,5305,"x1238936753983164422","Desde aqu<U+00ED>, nuestro #AplausoSanitario <U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB>

#EsteVirusLoParamosUnidos <U+2764><U+FE0F> https://t.co/GdZKLDhl4q","x232124120","sanidadgob",5305,"x232124120","sanidadgob","photo","http://pbs.twimg.com/ext_tw_video_thumb/1238936733607178241/pu/img/N7jyRG_utHq-0NA2.jpg","","2020-03-20",4443,"desde aqui nuestro aplausosanitario ffffbffffbffffb estevirusloparamosunidos  ","desde aqui nuestro aplausosanitario ffffbffffbffffb estevirusloparamosunido",0,0,0,0,0,0,0,0,0,0,0
"1061",798287,"x1241133317468164099","""¿Cómo explica que, en Alemania, con 15.000 casos, haya 44 fallecidos y En España, con 18.000, superemos los 800?""

F534 Fernando Simón: ""No lo puedo explicar. Estamos haciendo un esfuerzo por intentar entender lo que está sucediendo Alemania""

➡ https://t.co/xMPNcnIrV6 #Covid_19 https://t.co/TGPsGcOTge","x134643979","gaetanagsr",156,TRUE,5573,"x1240961284469915649","""¿Cómo explica que, en Alemania, con 15.000 casos, haya 44 fallecidos y En España, con 18.000, superemos los 800?""

<U+0001F534> Fernando Simón: ""No lo puedo explicar. Estamos haciendo un esfuerzo por intentar entender lo que está sucediendo Alemania""

<U+27A1> https://t.co/xMPNcnIrV6 #Covid_19 https://t.co/TGPsGcOTge","x39321874","24h_tve",5573,"x39321874","24h_tve","","","","2020-03-20",4765,"como explica que en alemania con  casos haya  fallecidos y en espana con  superemos los  f fernando simon no lo puedo explicar estamos haciendo un esfuerzo por intentar entender lo que esta sucediendo alemania  ","como explicar que en alemania con caso haber fallecido y en espano con super el f fernar simon no él poder explicar estar hacer uno esfuerzo por intentar entender él que estar suceder alemania",0.5,0,1,0,1,0,2,0,2,2,3
"1062",788996,"x1241152449261506560","Los tuiteros hacen a Iglesias responsable de los más de 800 muertos por coronavirus: Unidas Pandemias https://t.co/o7CEJtJ2mX","x1140358335843229696","posegio1",990,TRUE,3775,"x1240891435420966913","Los tuiteros hacen a Iglesias responsable de los más de 800 muertos por coronavirus: Unidas Pandemias https://t.co/o7CEJtJ2mX","x3439292716","okdiario",3775,"x3439292716","okdiario","","","okdiario.com/espana/tuitero…","2020-03-20",4918,"los tuiteros hacen a iglesias responsable de los mas de  muertos por coronavirus unidas pandemias ","el tuitero hacer a iglesia responsable de el mas de muerto por coronavirus unido pandemia",0,0,1,0,1,1,1,0,5,1,6
"1063",305321,"x1241059298869821443","#GlobalEffort #QuédateEnCasa #StayHome
https://t.co/hGPRPGT4PS https://t.co/CSMsYkp9Ci","x937290146134626304","maulik_dodiyar",202,TRUE,10785,"x1241057906419814402","#GlobalEffort #QuédateEnCasa #StayHome
https://t.co/hGPRPGT4PS https://t.co/CSMsYkp9Ci","x44409004","shakira",10785,"x44409004","shakira","photo","http://pbs.twimg.com/media/ETkfd5OXsAUmGJy.jpg","who.int/coronavirus","2020-03-20",4954,"globaleffort quedateencasa stayhome
","globaleffort quedateencaso stayhomir",0,0,0,0,0,0,0,0,0,0,0
"1064",1,"x1241152508069851138","Es indispensable decretar un #confinamiento total y debemos hacerlo ya

(articulo en el Periodico)
https://t.co/ohCbP6WWNO","x104960312","amosbcn",656,TRUE,8607,"x1240914730912530433","Es indispensable decretar un #confinamiento total y debemos hacerlo ya

(articulo en el Periodico)
https://t.co/ohCbP6WWNO","x511843282","oriolmitja",8607,"x511843282","oriolmitja","","","amp.elperiodico.com/es/opinion/202<U+2026>","2020-03-20",5148,"es indispensable decretar un confinamiento total y debemos hacerlo ya articulo en el periodico
","ser indispensable decretar uno confinamiento total y deber NA hacer él ya articulo en el periodico",0,1,0,0,1,0,1,0,0,1,1
"1065",102691,"x1240988660062879745","#EsteVirusLoParamosUnidos

F538Lo paramos si ayudas y haces caso a nuestros profesionales

F538Lo paramos si te quedas en casa

F538Lo paramos si no te confías

F538Lo paramos si viajas solo cuando es imprescindible

F538Lo paramos cuando no compartes información falsa

#COVID19 https://t.co/2qxUV3tKXO","x2418779485","kitsunedefuego",219,TRUE,6394,"x1239111322845020161","#EsteVirusLoParamosUnidos

<U+0001F538>Lo paramos si ayudas y haces caso a nuestros profesionales

<U+0001F538>Lo paramos si te quedas en casa

<U+0001F538>Lo paramos si no te conf<U+00ED>as

<U+0001F538>Lo paramos si viajas solo cuando es imprescindible

<U+0001F538>Lo paramos cuando no compartes informaci<U+00F3>n falsa

#COVID19 https://t.co/2qxUV3tKXO","x2821179496","SaludPublicaEs",6394,"x2821179496","SaludPublicaEs","","","","2020-03-20",5483,"estevirusloparamosunidos flo paramos si ayudas y haces caso a nuestros profesionales flo paramos si te quedas en casa flo paramos si no te confias flo paramos si viajas solo cuando es imprescindible flo paramos cuando no compartes informacion falsa covid ","estevirusloparamosunido flo parar si ayuda y haz caso a nuestro profesional flo parar si tú queda en casa flo parar si no tú confio flo parar si viajo solo cuando ser imprescindible flo parar cuando no comparte informacion falso covid",0,2,0,3,1,1,1,0,1,6,5
"1066",650042,"x1241128385876762626","Parte del equipo responsable de la contención del virus en China está en Italia para realizar labores de supervisión. Han abroncado al gobierno italiano por no obligar al confinamiento total. ""No se en qué estáis pensando"". Aquí estamos haciendo lo mismo.
https://t.co/yWqb9AHQDD","x585613741","pmvm_93",295,TRUE,6985,"x1240938808415342592","Parte del equipo responsable de la contenci<U+00F3>n del virus en China est<U+00E1> en Italia para realizar labores de supervisi<U+00F3>n. Han abroncado al gobierno italiano por no obligar al confinamiento total. ""No se en qu<U+00E9> est<U+00E1>is pensando"". Aqu<U+00ED> estamos haciendo lo mismo.
https://t.co/yWqb9AHQDD","x258713107","manu_delorenzo",6985,"x258713107","manu_delorenzo","","","","2020-03-20",5497,"parte del equipo responsable de la contencion del virus en china esta en italia para realizar labores de supervision han abroncado al gobierno italiano por no obligar al confinamiento total no se en que estais pensando aqui estamos haciendo lo mismo
","parte NA de el equipo responsable de el contencion NA de el virus en china este en italia para realizar labor de supervision haber abroncar NA a el gobierno italiano por no obligar NA a el confinamiento total no él en que esta pensar aqui estar hacer él mismo",-0.9,2,0,1,3,0,1,0,5,5,3
"1067",513263,"x1241012470212366339","Soy Enfermera. Mañana llego a Madrid desde Tenerife para trabajar en la UVI del Hospital La Paz. No tengo alojamiento. AYUDA
#coronavirusEspana #YoMeQuedoEnCasa #CoronavirusMadrid","x3973983501","vojeradepro",707,TRUE,10114,"x1240993107090583552","Soy Enfermera. Mañana llego a Madrid desde Tenerife para trabajar en la UVI del Hospital La Paz. No tengo alojamiento. AYUDA
#coronavirusEspana #YoMeQuedoEnCasa #CoronavirusMadrid","x110463755","rebe95ca",10114,"x110463755","rebe95ca","","","","2020-03-20",5887,"soy enfermera manana llego a madrid desde tenerife para trabajar en la uvi del hospital la paz no tengo alojamiento ayuda
coronavirusespana yomequedoencasa coronavirusmadrid","ser enfermera manano llego a madrid desde tenerife para trabajar en el uvi NA de el hospital el paz no tener alojamiento ayuda coronavirusespano yomequedoencaso coronavirusmadrid",0,0,1,0,1,1,1,0,4,0,5
"1068",395381,"x1241150692246642696","Gracias Bogotá!

Amanecimos cumpliendo el aislamiento obligatorio del 
#SimulacroVitalBogota 

Gracias a todos por quedarse en casa, cuidarnos, cuidar a los otros y facilitarle a los que nos cuidan (equipos de trabajo social y de salud) a hacer su trabajo. 

#YoMeQuedoEnCasa","x1629164268","osantiagol",172,TRUE,2678,"x1240984134052438016","Gracias Bogotá!

Amanecimos cumpliendo el aislamiento obligatorio del 
#SimulacroVitalBogota 

Gracias a todos por quedarse en casa, cuidarnos, cuidar a los otros y facilitarle a los que nos cuidan (equipos de trabajo social y de salud) a hacer su trabajo. 

#YoMeQuedoEnCasa","x137908875","ClaudiaLopez",2678,"x137908875","ClaudiaLopez","","","","2020-03-20",6167,"gracias bogota amanecimos cumpliendo el aislamiento obligatorio del simulacrovitalbogota gracias a todos por quedarse en casa cuidarnos cuidar a los otros y facilitarle a los que nos cuidan equipos de trabajo social y de salud a hacer su trabajo yomequedoencasa","gracia bogota amanecir cumplir el aislamiento obligatorio NA de el simulacrovitalbogota gracia a todo por NA quedar él en casa NA cuidar yo cuidar a el otro y NA facilitar él a él que yo cuidar equipo de trabajo social y de salud a hacer su trabajo yomequedoencasar",0,0,1,0,0,2,1,1,3,2,7
"1069",635431,"x1241152535521566723","Como se alargue mucho el confinamiento me muero.","x750861788481196032","ManuAcosta1411",121,TRUE,21853,"x1241092856003133441","Como se alargue mucho el confinamiento me muero.","x1082014807161798656","CoronaVid19",21853,"x1082014807161798656","CoronaVid19","","","","2020-03-20",7105,"como se alargue mucho el confinamiento me muero","como él alargar mucho el confinamiento yo muero",0,1,0,0,1,0,1,0,0,1,0
"1070",56407,"x1241147939306733572","Por favor, RT

Estas son las acciones permitidas durante el estado de alarma respecto a sacar a pasear perros y alimentación de otros animales

#EsteVirusLoParamosUnidos #WeLoveAnimals #COVIDー19 https://t.co/j3Jtjcs2KX","x61329903","mutatismutand",990,TRUE,8257,"x1239237065860091906","Por favor, RT

Estas son las acciones permitidas durante el estado de alarma respecto a sacar a pasear perros y alimentaci<U+00F3>n de otros animales

#EsteVirusLoParamosUnidos #WeLoveAnimals #COVID<U+30FC>19 https://t.co/j3Jtjcs2KX","x23791197","policia",8257,"x23791197","policia","","","","2020-03-20",7630,"por favor rt estas son las acciones permitidas durante el estado de alarma respecto a sacar a pasear perros y alimentacion de otros animales estevirusloparamosunidos weloveanimals covid ","por favor rt este ser el acción permitido durante el estado de alarma respecto a sacar a pasear perro y alimentacion de otro animal estevirusloparamosunido weloveanimals covid",0.6,0,0,0,1,0,0,1,0,1,1
"1071",788934,"x1241152532560445440","Todos los partidos de las Cortes Valencianas (excepto Vox) aprueban subir el sueldo a los diputados autonómicos en plena crisis del coronavirus.
https://t.co/ZZ3nUx9HRi","x1097290163598909440","VOXCastrillon",239,TRUE,7817,"x1241000900606427136","Todos los partidos de las Cortes Valencianas (excepto Vox) aprueban subir el sueldo a los diputados autonómicos en plena crisis del coronavirus.
https://t.co/ZZ3nUx9HRi","x241993704","ldpsincomplejos",7817,"x241993704","ldpsincomplejos","","","","2020-03-20",7903,"todos los partidos de las cortes valencianas excepto vox aprueban subir el sueldo a los diputados autonomicos en plena crisis del coronavirus
","todo el partido de el corte valenciano excepto vox aprobar subir el sueldo a el diputado autonomico en pleno crisis NA de el coronavirus",-0.75,2,1,1,2,1,2,0,2,3,2
"1072",668041,"x1241103071213760514","Estoy destrozada. Me acaban de parar unos guardias civiles preguntando qué hacia en la calle. Les he dicho que, a raíz del BOE de hoy, a las personas con trastornos psiquiátricos que se agraven con el confinamiento, se nos permite salir a zonas poco transitadas de necesitarlo.","x1166647122160209920","eklumante",47,TRUE,16229,"x1241047323553271814","Estoy destrozada. Me acaban de parar unos guardias civiles preguntando qu<U+00E9> hacia en la calle. Les he dicho que, a ra<U+00ED>z del BOE de hoy, a las personas con trastornos psiqui<U+00E1>tricos que se agraven con el confinamiento, se nos permite salir a zonas poco transitadas de necesitarlo.","x1094952524468105216","psychomachias",16229,"x1094952524468105216","psychomachias","","","","2020-03-20",8414,"estoy destrozada me acaban de parar unos guardias civiles preguntando que hacia en la calle les he dicho que a raiz del boe de hoy a las personas con trastornos psiquiatricos que se agraven con el confinamiento se nos permite salir a zonas poco transitadas de necesitarlo","estar destrozado yo acabar de parar uno guardia civil preguntar que hacia en el calle él haber decir que a raiz NA de el boe de hoy a el persona con trastorno psiquiatrico que él agravir con el confinamiento él yo permitir salir a zona poco transitado de NA necesitar él",0.55,1,1,0,3,0,3,0,2,3,3
"1073",395261,"x1241152539330035713","Pues na, aquí estamos de cachondeo con la policía hasta en cuarentena, vivaaaaaaa cadi joe #YoMeQuedoEnCasa https://t.co/dla05JdP9I","x1227894230774951937","Manuchata_",86,TRUE,12801,"x1240717917164949504","Pues na, aquí estamos de cachondeo con la policía hasta en cuarentena, vivaaaaaaa cadi joe #YoMeQuedoEnCasa https://t.co/dla05JdP9I","x987223159","quiquevazquez13",12801,"x987223159","quiquevazquez13","","","","2020-03-20",9379,"pues na aqui estamos de cachondeo con la policia hasta en cuarentena vivaaaaaaa cadi joe yomequedoencasa ","pues no aqui estar de cachondeo con el policia hasta en cuarentena vivaaaaaaa cadi joe yomequedoencasar",-0.25,0,0,0,1,0,0,0,0,0,0
"1074",439221,"x1241094718521516032","Hola Don PepitoF44B, hace un momento mi peque micrófono en mano, se despide hasta las 8 y manda un beso F970F970. #yomequedoencasa #risasyvecinosenelbalcon https://t.co/slzr7VsLHN","x96288037","Antolanegra",150,TRUE,20938,"x1240706136279371776","Hola Don Pepito<U+0001F44B>, hace un momento mi peque micrófono en mano, se despide hasta las 8 y manda un beso <U+0001F970><U+0001F970>. #yomequedoencasa #risasyvecinosenelbalcon https://t.co/slzr7VsLHN","x922448814769950720","MaAlvarezRod",20938,"x922448814769950720","MaAlvarezRod","","","","2020-03-20",12725,"hola don pepitofb hace un momento mi peque microfono en mano se despide hasta las  y manda un beso ff yomequedoencasa risasyvecinosenelbalcon ","hola don pepitofb hacer uno momento mi pecar microfono en mano él despedir hasta el y mandar uno beso ff yomequedoencasar risasyvecinosenelbalcon",0,0,1,1,0,1,0,1,1,1,3
"1075",877230,"x1240994456922398720","Nunca hice esto, pero voy a abrir hilo acerca de cómo es vivir el Coronavirus en España hoy 19 de marzo, y mi visión para lo que se viene en Argentina y parece que todavía no se han dado cuenta:","x370729593","tadeorojaspy",3083,TRUE,23138,"x1240747536786362368","Nunca hice esto, pero voy a abrir hilo acerca de cómo es vivir el Coronavirus en España hoy 19 de marzo, y mi visión para lo que se viene en Argentina y parece que todavía no se han dado cuenta:","x39218552","rockmetommyboy",23138,"x39218552","rockmetommyboy","","","","2020-03-20",14419,"nunca hice esto pero voy a abrir hilo acerca de como es vivir el coronavirus en espana hoy  de marzo y mi vision para lo que se viene en argentina y parece que todavia no se han dado cuenta","nunca hacer este pero ir a abrir hilo acerca de como ser vivir el coronavirus en espano hoy de marzo y mi vision para él que él venir en argentino y parecer que todaviar no él haber dar contar",0.5,0,0,0,0,0,0,0,1,0,2
"1076",221651,"x1252145827843149825","A la fecha, mil 843 personas se han recuperado del #COVID19, que representa 40% del total de casos, por lo que ya tienen inmunidad a la enfermedad. #QuédateEnCasa y visita https://t.co/tw2fMeCsic para más información. https://t.co/XX3stxwQrg","x421417889","EDGARDOGARCIASA",28637,TRUE,658,"x1249506019170029575","A la fecha, mil 843 personas se han recuperado del #COVID19, que representa 40% del total de casos, por lo que ya tienen inmunidad a la enfermedad. #Qu<U+00E9>dateEnCasa y visita https://t.co/tw2fMeCsic para m<U+00E1>s informaci<U+00F3>n. https://t.co/XX3stxwQrg","x132225222","SSalud_mx",658,"x132225222","SSalud_mx","","","","2020-04-20",1609,"a la fecha mil  personas se han recuperado del covid que representa  del total de casos por lo que ya tienen inmunidad a la enfermedad quedateencasa y visita ","a el fecha mil persona él haber recuperado NA de el covid que representar NA de el total de caso por él que ya tener inmunidad a el enfermedad quedateencaso y visita",0,1,0,2,5,0,4,0,0,6,1
